Status,Monitor,Total time (ms),Status2,Description,Step Number,Date,Time,Date_Time
Unconfirmed,Capsdales,"82,603",7009,Step 5 (Open workspace): Frame 'externalPage' not found.,5,5/18/2019,12:05:00,5/18/2019 12:05
Confirmed,ARC3,"11,094",7020,Step 1 (Go to start URL): Navigate to https://arqc.epiqglobal.com/Relativity/ timed out.,1,5/18/2019,12:05:00,5/18/2019 12:05
Unconfirmed,Clarksvalley,"21,127",7001,Step 1 (Go to start URL): Navigate to https://relativity.clarkhill.com/Relativity failed.,1,5/18/2019,12:05:00,5/18/2019 12:05
Confirmed,Cole,"6,032",7001,Step 1 (Go to start URL): Navigate to https://Cole/Relativity/ failed.,1,5/18/2019,12:05:00,5/18/2019 12:05
Unconfirmed,Ockwen,"62,505",7004,Step 2 (Enter username): 'Username' not found.,2,5/18/2019,12:05:00,5/18/2019 12:05
Unconfirmed,Sayfar,"29,087",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:05:00,5/18/2019 12:05
Confirmed,Clarksvalley,"14,578",7001,Step 1 (Go to start URL): Navigate to https://relativity.clarkhill.com/Relativity failed.,1,5/18/2019,12:05:00,5/18/2019 12:05
Unconfirmed,ETAR,"74,075",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:05:00,5/18/2019 12:05
Confirmed,Capsdales,"10,324",7001,Step 1 (Go to start URL): Navigate to https://relativity.capdale.com/Relativity/ failed.,1,5/18/2019,12:05:00,5/18/2019 12:05
Unconfirmed,ARC2,"16,105",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:06:00,5/18/2019 12:06
Unconfirmed,Relate8,330,7020,Step 1 (Go to start URL): Navigate to https://relativity8.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:06:00,5/18/2019 12:06
Confirmed,RalUS1,"18,294",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:06:00,5/18/2019 12:06
Confirmed,Ockwen,"5,650",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:06:00,5/18/2019 12:06
Confirmed,Sayfar,"23,042",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:06:00,5/18/2019 12:06
Confirmed,ETAR,"46,428",7004,Step 2 (Enter username): 'Username' not found.,2,5/18/2019,12:06:00,5/18/2019 12:06
Confirmed,Relate8,205,7020,Step 1 (Go to start URL): Navigate to https://relativity8.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:07:00,5/18/2019 12:07
Confirmed,ARC2,"6,342",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:07:00,5/18/2019 12:07
Unconfirmed,Coborn,"16,256",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:07:00,5/18/2019 12:07
Unconfirmed,Nair,"6,347",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:07:00,5/18/2019 12:07
Unconfirmed,RelateC,467,7020,Step 1 (Go to start URL): Navigate to https://relativityc.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:08:00,5/18/2019 12:08
Unconfirmed,IRIC01,"11,713",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:08:00,5/18/2019 12:08
Confirmed,Nair,"5,615",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:09:00,5/18/2019 12:09
Unconfirmed,Hogen,"7,043",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:09:00,5/18/2019 12:09
Unconfirmed,Dbllawyers,"5,795",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:09:00,5/18/2019 12:09
Confirmed,Coborn,"42,335",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:09:00,5/18/2019 12:09
Unconfirmed,WDBA,"26,622",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:09:00,5/18/2019 12:09
Confirmed,IRIC01,"4,500",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:10:00,5/18/2019 12:10
Unconfirmed,Moiris,"10,029",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Unconfirmed,ARC1,"7,127",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Confirmed,Dbllawyers,"4,132",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Unconfirmed,Saullic,"8,960",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Confirmed,RelateC,265,7020,Step 1 (Go to start URL): Navigate to https://relativityc.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:10:00,5/18/2019 12:10
Confirmed,Hogen,"11,497",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Unconfirmed,EdJones,"9,429",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Unconfirmed,Vedder,"8,976",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Unconfirmed,Mandell,"6,291",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:10:00,5/18/2019 12:10
Unconfirmed,FOX,"35,442",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:11:00,5/18/2019 12:11
Confirmed,Moiris,"8,685",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:11:00,5/18/2019 12:11
Unconfirmed,Butler,"102,621",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:11:00,5/18/2019 12:11
Confirmed,Saullic,"5,543",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:11:00,5/18/2019 12:11
Confirmed,ARC1,"5,229",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:11:00,5/18/2019 12:11
Unconfirmed,Cole,"6,171",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:11:00,5/18/2019 12:11
Unconfirmed,Capsdales,"6,891",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:11:00,5/18/2019 12:11
Unconfirmed,Clarksvalley,"7,353",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:11:00,5/18/2019 12:11
Confirmed,EdJones,"6,679",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:11:00,5/18/2019 12:11
Unconfirmed,ARC3,"23,666",7009,Step 5 (Open workspace): Frame 'externalPage' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Confirmed,Vedder,"8,532",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Unconfirmed,Relate20,"12,988",7020,Step 1 (Go to start URL): Navigate to https://relativity20.dtiglobal.com timed out.,1,5/18/2019,12:12:00,5/18/2019 12:12
Confirmed,Mandell,"5,148",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Unconfirmed,Stoelle,"23,117",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Unconfirmed,WhiteUS,"18,554",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Unconfirmed,RalUS1,"6,612",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Unconfirmed,Ockwen,"6,555",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Confirmed,Cole,"5,874",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:12:00,5/18/2019 12:12
Unconfirmed,ETAR,865,7020,Step 1 (Go to start URL): Navigate to https://relativity.itar.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:12:00,5/18/2019 12:12
Confirmed,Clarksvalley,"7,541",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:13:00,5/18/2019 12:13
Unconfirmed,Dykecama,"32,996",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:13:00,5/18/2019 12:13
Unconfirmed,ARC2,"6,408",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:13:00,5/18/2019 12:13
Confirmed,Capsdales,"86,515",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:13:00,5/18/2019 12:13
Confirmed,Ockwen,"4,032",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:13:00,5/18/2019 12:13
Confirmed,ETAR,666,7020,Step 1 (Go to start URL): Navigate to https://relativity.itar.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:14:00,5/18/2019 12:14
Confirmed,ARC3,"21,159",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:14:00,5/18/2019 12:14
Confirmed,Butler,"102,657",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:14:00,5/18/2019 12:14
Confirmed,RalUS1,"30,971",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:14:00,5/18/2019 12:14
Unconfirmed,Sayfar,"28,378",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:14:00,5/18/2019 12:14
Confirmed,Dykecama,"31,049",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:14:00,5/18/2019 12:14
Confirmed,ARC2,"3,797",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:14:00,5/18/2019 12:14
Confirmed,Relate20,"26,393",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:14:00,5/18/2019 12:14
Unconfirmed,Nair,"9,899",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:15:00,5/18/2019 12:15
Unconfirmed,Leonard,"136,504",7020,Step 10 (Code and open next doc): Transaction processing time exceeded 4 minutes,10,5/18/2019,12:15:00,5/18/2019 12:15
Unconfirmed,Dbllawyers,"7,300",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:15:00,5/18/2019 12:15
Unconfirmed,IRIC01,"12,568",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:15:00,5/18/2019 12:15
Unconfirmed,Coborn,"28,900",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:16:00,5/18/2019 12:16
Confirmed,Nair,"4,867",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:16:00,5/18/2019 12:16
Unconfirmed,Hogen,"6,720",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:16:00,5/18/2019 12:16
Unconfirmed,Relate8,"20,362",7020,Step 5 (Open workspace): Action for 'Test text' timed out.,5,5/18/2019,12:16:00,5/18/2019 12:16
Confirmed,Dbllawyers,"5,820",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:17:00,5/18/2019 12:17
Confirmed,Sayfar,"18,937",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:17:00,5/18/2019 12:17
Confirmed,IRIC01,"9,743",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:17:00,5/18/2019 12:17
Unconfirmed,RelateC,573,7020,Step 1 (Go to start URL): Navigate to https://relativityc.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:17:00,5/18/2019 12:17
Unconfirmed,Saullic,"6,967",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:17:00,5/18/2019 12:17
Unconfirmed,Moiris,"7,178",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:17:00,5/18/2019 12:17
Unconfirmed,ARC1,"4,360",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:17:00,5/18/2019 12:17
Confirmed,Coborn,"19,158",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:17:00,5/18/2019 12:17
Confirmed,Hogen,"7,317",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:17:00,5/18/2019 12:17
Unconfirmed,EdJones,"5,534",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:17:00,5/18/2019 12:17
Unconfirmed,Vedder,"6,674",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:18:00,5/18/2019 12:18
Unconfirmed,Mandell,"6,309",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:18:00,5/18/2019 12:18
Confirmed,ARC1,"5,320",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:18:00,5/18/2019 12:18
Confirmed,Saullic,"9,679",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:18:00,5/18/2019 12:18
Unconfirmed,Cole,"4,373",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:18:00,5/18/2019 12:18
Confirmed,Relate8,"32,243",7009,Step 5 (Open workspace): Frame 'externalPage' not found.,5,5/18/2019,12:18:00,5/18/2019 12:18
Confirmed,Moiris,"8,885",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:18:00,5/18/2019 12:18
Unconfirmed,Clarksvalley,"7,010",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:19:00,5/18/2019 12:19
Unconfirmed,ETAR,"6,312",7001,Step 1 (Go to start URL): Navigate to https://relativity.itar.epiqsystems.com/Relativity failed.,1,5/18/2019,12:19:00,5/18/2019 12:19
Confirmed,Mandell,"3,656",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:19:00,5/18/2019 12:19
Confirmed,EdJones,"8,415",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:19:00,5/18/2019 12:19
Confirmed,Vedder,"4,401",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:19:00,5/18/2019 12:19
Confirmed,RelateC,"5,207",7020,Step 1 (Go to start URL): Navigate to https://relativityc.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:19:00,5/18/2019 12:19
Unconfirmed,Ockwen,"3,616",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:19:00,5/18/2019 12:19
Confirmed,Cole,"6,512",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:20:00,5/18/2019 12:20
Unconfirmed,Capsdales,"88,060",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:20:00,5/18/2019 12:20
Confirmed,ETAR,"24,298",7001,Step 1 (Go to start URL): Navigate to https://relativity.itar.epiqsystems.com/Relativity failed.,1,5/18/2019,12:20:00,5/18/2019 12:20
Confirmed,Clarksvalley,"5,573",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:20:00,5/18/2019 12:20
Unconfirmed,ARC2,"6,342",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:20:00,5/18/2019 12:20
Confirmed,Ockwen,"52,406",7009,Step 5 (Open workspace): Frame 'externalPage' not found.,5,5/18/2019,12:21:00,5/18/2019 12:21
Unconfirmed,ARC3,"65,531",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:21:00,5/18/2019 12:21
Unconfirmed,Relate20,"19,946",7020,Step 1 (Go to start URL): Navigate to https://relativity20.dtiglobal.com timed out.,1,5/18/2019,12:21:00,5/18/2019 12:21
Unconfirmed,Butler,"108,529",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:21:00,5/18/2019 12:21
Confirmed,ARC2,"6,912",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:22:00,5/18/2019 12:22
Confirmed,Capsdales,"88,263",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:22:00,5/18/2019 12:22
Unconfirmed,Nair,"8,267",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:22:00,5/18/2019 12:22
Unconfirmed,Dbllawyers,"5,983",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:22:00,5/18/2019 12:22
Unconfirmed,IRIC01,"9,443",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:22:00,5/18/2019 12:22
Unconfirmed,Sayfar,"26,291",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:22:00,5/18/2019 12:22
Confirmed,Relate20,"1,250",7020,Step 1 (Go to start URL): Navigate to https://relativity20.dtiglobal.com timed out.,1,5/18/2019,12:23:00,5/18/2019 12:23
Unconfirmed,WhiteUS,"74,579",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/18/2019,12:23:00,5/18/2019 12:23
Confirmed,Dbllawyers,"5,265",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:23:00,5/18/2019 12:23
Unconfirmed,RalUS1,"21,362",7020,Step 5 (Open workspace): Action for 'Test text' timed out.,5,5/18/2019,12:23:00,5/18/2019 12:23
Confirmed,IRIC01,"9,393",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:24:00,5/18/2019 12:24
Unconfirmed,Saullic,"12,662",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:24:00,5/18/2019 12:24
Confirmed,WhiteUS,"30,912",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:24:00,5/18/2019 12:24
Unconfirmed,ARC1,"4,816",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:24:00,5/18/2019 12:24
Confirmed,RalUS1,492,7020,Step 1 (Go to start URL): Navigate to https://relativity.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:25:00,5/18/2019 12:25
Unconfirmed,Moiris,"11,989",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:25:00,5/18/2019 12:25
Confirmed,Butler,"111,782",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:25:00,5/18/2019 12:25
Unconfirmed,Mandell,"10,526",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:25:00,5/18/2019 12:25
Unconfirmed,Vedder,"6,466",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:25:00,5/18/2019 12:25
Unconfirmed,EdJones,"6,242",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:25:00,5/18/2019 12:25
Confirmed,Sayfar,"16,710",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:25:00,5/18/2019 12:25
Unconfirmed,ETAR,"31,784",7004,Step 2 (Enter username): 'Username' not found.,2,5/18/2019,12:25:00,5/18/2019 12:25
Unconfirmed,Cole,"6,039",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Confirmed,ARC1,"6,447",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Confirmed,Saullic,"8,402",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Unconfirmed,Clarksvalley,"3,810",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Confirmed,Moiris,"5,431",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Unconfirmed,Leonard,"26,572",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Confirmed,Mandell,"5,378",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Confirmed,Vedder,"5,953",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:26:00,5/18/2019 12:26
Confirmed,Nair,"53,417",7020,Step 5 (Open workspace): Action for 'Test text' timed out.,5,5/18/2019,12:26:00,5/18/2019 12:26
Unconfirmed,RelateC,"15,971",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:26:00,5/18/2019 12:26
Confirmed,Cole,"5,521",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:27:00,5/18/2019 12:27
Unconfirmed,Relate8,"153,300",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/18/2019,12:27:00,5/18/2019 12:27
Confirmed,EdJones,"21,415",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:27:00,5/18/2019 12:27
Unconfirmed,Ockwen,"19,653",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:27:00,5/18/2019 12:27
Confirmed,Clarksvalley,"11,781",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:27:00,5/18/2019 12:27
Confirmed,ETAR,"18,020",7020,Step 1 (Go to start URL): Navigate to https://relativity.itar.epiqsystems.com/Relativity timed out.,1,5/18/2019,12:28:00,5/18/2019 12:28
Unconfirmed,ARC2,"5,662",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:28:00,5/18/2019 12:28
Unconfirmed,Capsdales,"83,375",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:28:00,5/18/2019 12:28
Confirmed,Ockwen,"9,402",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:29:00,5/18/2019 12:29
Confirmed,ARC2,"4,626",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:29:00,5/18/2019 12:29
Unconfirmed,Dbllawyers,"18,969",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:29:00,5/18/2019 12:29
Confirmed,Relate8,"91,434",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/18/2019,12:29:00,5/18/2019 12:29
Unconfirmed,IRIC01,"12,501",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:29:00,5/18/2019 12:29
Confirmed,Capsdales,"7,498",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:29:00,5/18/2019 12:29
Unconfirmed,Hogen,"7,507",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:30:00,5/18/2019 12:30
Unconfirmed,Relate20,"10,058",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/18/2019,12:30:00,5/18/2019 12:30
Confirmed,Dbllawyers,"5,611",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:30:00,5/18/2019 12:30
Confirmed,IRIC01,"14,155",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/18/2019,12:31:00,5/18/2019 12:31
Confirmed,RelateC,"169,092",7020,Step 5 (Open workspace): Action for 'Test text' timed out.,5,5/18/2019,12:31:00,5/18/2019 12:31
Unconfirmed,ARC1,"6,468",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:32:00,5/18/2019 12:32
Unconfirmed,Saullic,"7,852",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:32:00,5/18/2019 12:32
Unconfirmed,Moiris,"7,805",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:32:00,5/18/2019 12:32
Unconfirmed,Mandell,"8,815",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:32:00,5/18/2019 12:32
Unconfirmed,Vedder,"4,970",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:32:00,5/18/2019 12:32
Unconfirmed,Nair,"4,449",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:32:00,5/18/2019 12:32
Unconfirmed,Butler,"114,765",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/18/2019,12:32:00,5/18/2019 12:32
Confirmed,ARC3,"9,725",7020,Step 1 (Go to start URL): Navigate to https://arqc.epiqglobal.com/Relativity/ timed out.,1,5/18/2019,12:33:00,5/18/2019 12:33
Confirmed,ARC1,"4,605",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:33:00,5/18/2019 12:33
Unconfirmed,Cole,"5,445",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:33:00,5/18/2019 12:33
Unconfirmed,EdJones,"6,079",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:33:00,5/18/2019 12:33
Confirmed,Saullic,"18,500",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:33:00,5/18/2019 12:33
Confirmed,Moiris,"14,966",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:33:00,5/18/2019 12:33
Confirmed,Vedder,"5,956",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:33:00,5/18/2019 12:33
Confirmed,Mandell,"9,646",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/18/2019,12:33:00,5/18/2019 12:33
Unconfirmed,RalUS1,"10,730",7020,Step 5 (Open workspace): Action for 'Test text' timed out.,5,5/18/2019,12:34:00,5/18/2019 12:34
